experiment,group,data,Label,Metric,statistic,bias,std.error,conf.low,conf.high,N,F1_chance
felt touch,Control,,calming,F1,0.5992414664981036,-8.716947688514054e-4,0.021609431740334674,0.5547678865172544,0.642567581251532,2040,0.28559428811423776
felt touch,Control,,sadness,Recall,0.3323529411764706,9.238262265236497e-4,0.026606315190085213,0.28205128205128205,0.3878756456313166,2040,0.28559428811423776
felt touch,Control,,sadness,Precision,0.6807228915662651,0.001043014987340607,0.03657728513116481,0.6054578881081049,0.75,2040,0.28559428811423776
felt touch,Control,,sadness,Specificity,0.8788687299893276,3.6729988741646125e-4,0.0075312214218568275,0.8650408343249517,0.8947310849083212,2040,0.28559428811423776
felt touch,Control,,sadness,F1,0.4466403162055336,5.330249492424555e-4,0.02842946862503062,0.3914131471394097,0.5037364766278446,2040,0.28559428811423776
felt touch,Control,,gratitude,Recall,0.29705882352941176,5.11922856796021e-4,0.025379543943557317,0.24926686217008798,0.3471337579617834,2040,0.28559428811423776
felt touch,Control,,gratitude,Precision,0.5804597701149425,6.43571703741741e-4,0.03741746708613839,0.5058188780324886,0.648805436764671,2040,0.28559428811423776
felt touch,Control,,gratitude,Specificity,0.8719185423365488,1.819781222889283e-4,0.007781314559643496,0.8561554683697356,0.8874039485788994,2040,0.28559428811423776
felt touch,Control,,gratitude,F1,0.39299610894941633,1.5294101328050536e-4,0.028070946834142567,0.3385928486870968,0.44858829379309495,2040,0.28559428811423776
viewed touch,Control,,attention,Recall,0.9726027397260274,0.0014908774809596625,0.018279291220846747,0.9310464832644334,1,438,0.28559428811423776
viewed touch,Control,,attention,Precision,0.6454545454545455,-0.0029519202384560295,0.04500274090427995,0.5524336550266593,0.7321428571428571,438,0.28559428811423776
viewed touch,Control,,attention,Specificity,0.9939024390243902,3.6275915314998297e-4,0.0041031094229218,0.9846625766871165,1,438,0.28559428811423776
viewed touch,Control,,attention,F1,0.7759562841530055,-0.0025915412315543618,0.033986095973036916,0.7021340944961514,0.8367200478088289,438,0.28559428811423776
viewed touch,Control,,love,Recall,0.8493150684931506,8.86539801709052e-4,0.04244969783073244,0.7631764656950333,0.9295774647887324,438,0.28559428811423776
viewed touch,Control,,love,Precision,0.8157894736842105,-8.677828602392523e-4,0.04327634790093097,0.7272727272727273,0.8960891228508594,438,0.28559428811423776
viewed touch,Control,,love,Specificity,0.9696132596685083,1.727073135712187e-4,0.008940196696778105,0.950823076571779,0.9863731691764075,438,0.28559428811423776
viewed touch,Control,,love,F1,0.832214765100671,-9.918331512460687e-4,0.03251719288163553,0.7656578308010881,0.8939393939393939,438,0.28559428811423776
viewed touch,Control,,happiness,Recall,0.4520547945205479,-0.0025009168290439088,0.05792810093517899,0.33344777058921404,0.5633802816901409,438,0.28559428811423776
viewed touch,Control,,happiness,Precision,0.868421052631579,-2.6516389706310317e-4,0.05476079868815413,0.75,0.9666374654358558,438,0.28559428811423776
viewed touch,Control,,happiness,Specificity,0.9,-2.6052548933341857e-4,0.014803129038422258,0.8676881861290066,0.9289247987415499,438,0.28559428811423776
viewed touch,Control,,happiness,F1,0.5945945945945946,-0.004451279422120535,0.05515316371376969,0.47154861252811864,0.6915887850467289,438,0.28559428811423776
viewed touch,Control,,calming,Recall,0.6986301369863014,-0.002864522257072455,0.05473138972168214,0.5882736124748198,0.7974532802190633,438,0.28559428811423776
viewed touch,Control,,calming,Precision,0.4594594594594595,-2.844097805539403e-4,0.047602790886392445,0.36585365853658536,0.5510160143426486,438,0.28559428811423776
viewed touch,Control,,calming,Specificity,0.9327217125382263,-6.781119832077742e-4,0.014292202602404725,0.9030327088135233,0.9597491465307725,438,0.28559428811423776
viewed touch,Control,,calming,F1,0.5543478260869565,-0.002515619190782581,0.044332427949140524,0.45979135220130035,0.6382713756040828,438,0.28559428811423776
viewed touch,Control,,sadness,Recall,0.1232876712328767,0.0016823625650083662,0.03989015945882897,0.05483373346834732,0.20833333333333334,438,0.28559428811423776
viewed touch,Control,,sadness,Precision,0.6,3.647325981701588e-4,0.1313593708148746,0.3333333333333333,0.8421052631578947,438,0.28559428811423776
viewed touch,Control,,sadness,Specificity,0.8486997635933806,1.2488547383537885e-4,0.01702854864343996,0.8129530565549393,0.879695205845061,438,0.28559428811423776
viewed touch,Control,,sadness,F1,0.20454545454545453,5.594019708450026e-4,0.05931523671357608,0.09526724620861218,0.31997837866314427,438,0.28559428811423776
viewed touch,Control,,gratitude,Recall,0.0958904109589041,4.2499179660773767e-4,0.036315895488486155,0.03614457831325301,0.1749576582153242,438,0.28559428811423776
viewed touch,Control,,gratitude,Precision,0.25,3.151630116382531e-5,0.08592669368430826,0.1,0.4347457897524558,438,0.28559428811423776
viewed touch,Control,,gratitude,Specificity,0.8390243902439024,-8.606435919772393e-4,0.017572192710977,0.8030149151355123,0.8716690314424484,438,0.28559428811423776
viewed touch,Control,,gratitude,F1,0.1386138613861386,-7.773897185242573e-4,0.048986680990378305,0.055555555555555546,0.2385321100917431,438,0.28559428811423776
viewed touch,ASD,,attention,Recall,0.9473684210526315,0.0012799670801031393,0.05173995415268044,0.8260869565217391,1,114,0.28559428811423776
viewed touch,ASD,,attention,Precision,0.5625,0.004029870827328752,0.08902120991049628,0.3793876422032622,0.7333333333333333,114,0.28559428811423776
viewed touch,ASD,,attention,Specificity,0.9878048780487805,1.6676583052499527e-4,0.012101146164035584,0.9610516508845183,1,114,0.28559428811423776
viewed touch,ASD,,attention,F1,0.7058823529411765,-8.855439776801477e-4,0.07397318257250979,0.5385429649705306,0.8301886792452831,114,0.28559428811423776
viewed touch,ASD,,love,Recall,0.8421052631578947,2.2423991436248958e-4,0.08464760316682754,0.6500552284147947,1,114,0.28559428811423776
viewed touch,ASD,,love,Precision,1,0,0,NA,NA,114,0.28559428811423776
viewed touch,ASD,,love,Specificity,0.9693877551020408,3.58999979788166e-5,0.016930824615437094,0.9313725490196079,1,114,0.28559428811423776
viewed touch,ASD,,love,F1,0.9142857142857143,-0.0022185499742108927,0.05133011539979598,0.7879193063330232,1,114,0.28559428811423776
viewed touch,ASD,,happiness,Recall,0.5789473684210527,-0.005365984047915551,0.11668766197682422,0.3333333333333333,0.7857142857142857,114,0.28559428811423776
viewed touch,ASD,,happiness,Precision,1,0,0,NA,NA,114,0.28559428811423776
viewed touch,ASD,,happiness,Specificity,0.9223300970873787,-8.573498692475701e-4,0.027180731208685766,0.8598178327235151,0.9693797375118434,114,0.28559428811423776
viewed touch,ASD,,happiness,F1,0.7333333333333334,-0.0114806416662937,0.09723485116098637,0.5,0.88,114,0.28559428811423776
viewed touch,ASD,,calming,Recall,0.9473684210526315,2.4127130264617325e-4,0.05310041905304827,0.8125,1,114,0.28559428811423776
viewed touch,ASD,,calming,Precision,0.5454545454545454,-0.005639329001267512,0.08652985706123421,0.3703972540431804,0.7037037037037037,114,0.28559428811423776
viewed touch,ASD,,calming,Specificity,0.9876543209876543,1.887809662856066e-4,0.012425200343785274,0.9583478339445237,1,114,0.28559428811423776
viewed touch,ASD,,calming,F1,0.6923076923076923,-0.008794355440797319,0.07435011115343503,0.5263662464166942,0.8147829189318199,114,0.28559428811423776
viewed touch,ASD,,sadness,Recall,0,0,0,NA,NA,114,0.28559428811423776
viewed touch,ASD,,sadness,Precision,0,0,0,NA,NA,114,0.28559428811423776
viewed touch,ASD,,sadness,Specificity,0.8288288288288288,5.198635147012354e-4,0.03551030062799708,0.7522676092208161,0.8928571428571429,114,0.28559428811423776
viewed touch,ASD,,sadness,F1,0,0,0,NA,NA,114,0.28559428811423776
viewed touch,ASD,,gratitude,Recall,0.05263157894736842,-2.3634362498507755e-4,0.05080357600247179,0,0.16666666666666666,114,0.28559428811423776
viewed touch,ASD,,gratitude,Precision,0.14285714285714285,0.0034485112110112237,0.14348238456306692,0,0.5,114,0.28559428811423776
viewed touch,ASD,,gratitude,Specificity,0.8317757009345794,-9.988909198480611e-4,0.035948462196413136,0.7545498121905326,0.8990825688073395,114,0.28559428811423776
viewed touch,ASD,,gratitude,F1,0.07692307692307693,-0.0023265894301718326,0.070070376655032,0,0.2285714285714286,114,0.28559428811423776
